price,sqft_living,sqft_lot,sqft_above,bedrooms,bathrooms,floors,grade,condition,view,waterfront,sqft_basement,BR/BTH,FAR,yard,Living_Space_VS_Bedroom,yr_built,yr_renovated,yr_built_pd,renovated,yr_renovated_pd,built_and_renovated
301000.0,2420,4750,2420,3,2.5,2.0,8,2,0,0,0,1.2,0.5094736842105263,3540.0,806.6666666666666,2003,0.0,11,0,1,110
951000.0,3250,14342,3250,5,3.25,2.0,8,3,4,0,0,1.5384615384615385,0.22660716775902942,12717.0,650.0,1968,0.0,7,0,1,70
430000.0,1850,9976,1850,4,3.0,2.0,8,2,0,0,0,1.3333333333333333,0.18544506816359263,9051.0,462.5,1991,0.0,10,0,1,100
650000.0,2150,21235,1590,3,2.25,1.0,8,3,3,0,560,1.3333333333333333,0.10124793972215682,19645.0,530.0,1959,0.0,6,0,1,60
289000.0,1260,8400,1260,3,1.75,1.0,7,2,0,0,0,1.7142857142857142,0.15,7140.0,420.0,1954,0.0,6,0,1,60
505000.0,2519,8690,2519,3,1.75,2.0,8,4,0,0,0,1.7142857142857142,0.289873417721519,7430.5,839.6666666666666,1973,0.0,8,0,1,80
549000.0,1540,1044,1540,3,1.75,3.0,8,2,0,0,0,1.7142857142857142,1.475095785440613,530.6666666666666,513.3333333333334,2014,0.0,12,0,1,120
425000.0,1660,6000,1110,3,2.25,1.0,7,2,0,0,550,1.3333333333333333,0.27666666666666667,4890.0,370.0,1979,0.0,8,0,1,80
317625.0,2770,3809,1770,3,2.75,1.5,7,4,0,0,1000,1.0909090909090908,0.7272249934365975,2629.0,590.0,1925,0.0,3,0,1,30
975000.0,2720,11049,2720,4,2.5,2.0,10,2,0,0,0,1.6,0.24617612453615711,9689.0,680.0,1989,0.0,9,0,1,90
287000.0,2240,4648,2240,4,2.5,2.0,7,2,0,0,0,1.6,0.4819277108433735,3528.0,560.0,2005,0.0,11,0,1,110
204000.0,1000,12070,1000,3,1.0,1.0,7,3,0,0,0,3.0,0.08285004142502071,11070.0,333.3333333333333,1968,0.0,7,0,1,70
1330000.0,3200,20158,1600,5,2.25,1.0,8,2,0,0,1600,2.2222222222222223,0.1587459073320766,18558.0,320.0,1965,0.0,7,0,1,70
1040000.0,4770,50094,3070,5,3.25,1.0,11,3,0,0,1700,1.5384615384615385,0.09522098454904779,47024.0,614.0,1973,0.0,8,0,1,80
325000.0,1260,5612,1260,3,2.0,1.0,7,3,0,0,0,1.5,0.22451888809693513,4352.0,420.0,1972,0.0,8,0,1,80
571000.0,2750,7807,2250,4,2.0,1.5,7,4,0,0,500,2.0,0.3522479825797361,6307.0,562.5,1916,0.0,2,0,1,20
360000.0,2380,5000,2380,4,2.5,2.0,8,2,0,0,0,1.6,0.476,3810.0,595.0,2005,0.0,11,0,1,110
349000.0,1790,50529,1090,3,1.75,1.0,7,4,0,0,700,1.7142857142857142,0.03542520136951058,49439.0,363.3333333333333,1965,0.0,7,0,1,70
832500.0,3430,35102,2390,4,4.0,2.0,10,3,0,0,1040,1.0,0.09771522990143011,33907.0,597.5,1986,0.0,9,0,1,90
380000.0,1760,7300,880,4,1.75,1.0,7,2,0,0,880,2.2857142857142856,0.2410958904109589,6420.0,220.0,1956,0.0,6,0,1,60
480000.0,1040,5060,1040,3,1.0,1.0,7,2,0,0,0,3.0,0.20553359683794467,4020.0,346.6666666666667,1941,0.0,5,0,1,50
410000.0,1410,5060,910,3,1.0,1.0,7,3,0,0,500,3.0,0.27865612648221344,4150.0,303.3333333333333,1956,0.0,6,0,1,60
720000.0,3450,39683,3450,4,2.5,2.0,10,2,0,0,0,1.6,0.08693899150769852,37958.0,862.5,2002,0.0,11,0,1,110
390000.0,2350,5100,2350,3,2.5,2.0,8,2,0,0,0,1.2,0.46078431372549017,3925.0,783.3333333333334,2003,0.0,11,0,1,110
360000.0,1900,5889,1900,4,2.5,2.0,7,2,0,0,0,1.6,0.3226354219731703,4939.0,475.0,1992,0.0,10,0,1,100
355000.0,2020,6720,1010,2,1.0,1.0,7,2,0,0,1010,2.0,0.3005952380952381,5710.0,505.0,1948,0.0,5,0,1,50
356000.0,1680,8712,1680,3,1.5,1.0,8,2,0,0,0,2.0,0.1928374655647383,7032.0,560.0,1964,0.0,7,0,1,70
315000.0,960,6634,960,3,1.0,1.0,6,2,0,0,0,3.0,0.1447090744648779,5674.0,320.0,1952,0.0,6,0,1,60
940000.0,2140,3600,1900,3,1.5,2.0,9,2,0,0,240,2.0,0.5944444444444444,2650.0,633.3333333333334,1925,0.0,3,0,1,30
305000.0,2660,8400,2660,5,2.25,1.5,7,4,0,0,0,2.2222222222222223,0.31666666666666665,6626.666666666667,532.0,1961,0.0,7,0,1,70
461000.0,2770,6278,1980,3,3.25,2.0,9,2,0,0,790,0.9230769230769231,0.4412233195285123,5288.0,660.0,2006,0.0,11,0,1,110
215000.0,1610,2040,1610,2,2.25,2.0,7,3,0,0,0,0.8888888888888888,0.7892156862745098,1235.0,805.0,1979,0.0,8,0,1,80
335000.0,1030,1066,765,2,1.75,2.0,7,2,0,0,265,1.1428571428571428,0.9662288930581614,683.5,382.5,2006,0.0,11,0,1,110
243500.0,1980,7403,1980,4,2.5,2.0,7,2,0,0,0,1.6,0.2674591381872214,6413.0,495.0,1988,0.0,9,0,1,90
1100000.0,3520,6353,3520,5,2.75,2.0,10,3,0,0,0,1.8181818181818181,0.5540689438060759,4593.0,704.0,2001,0.0,11,0,1,110
153000.0,1200,10500,1200,3,1.0,1.0,7,2,0,0,0,3.0,0.11428571428571428,9300.0,400.0,1962,0.0,7,0,1,70
430000.0,1580,5000,1290,3,1.5,1.0,8,2,0,0,290,2.0,0.316,3710.0,430.0,1939,0.0,4,0,1,40
700000.0,1580,5000,1290,3,1.5,1.0,8,2,0,0,290,2.0,0.316,3710.0,430.0,1939,0.0,4,0,1,40
905000.0,3300,10250,2390,4,2.5,1.0,7,2,0,0,910,1.6,0.32195121951219513,7860.0,597.5,1946,1991.0,5,1,8,15
247500.0,1960,15681,1960,3,1.75,1.0,7,2,0,0,0,1.7142857142857142,0.12499202856960653,13721.0,653.3333333333334,1967,0.0,7,0,1,70
199000.0,1160,6400,1160,4,1.5,1.0,7,3,0,0,0,2.6666666666666665,0.18125,5240.0,290.0,1975,0.0,8,0,1,80
314000.0,1810,41800,1210,3,1.75,1.0,7,4,0,0,600,1.7142857142857142,0.04330143540669856,40590.0,403.3333333333333,1980,0.0,8,0,1,80
437500.0,2320,36847,2320,3,2.5,2.0,9,2,2,0,0,1.2,0.06296306347870925,35687.0,773.3333333333334,1992,0.0,10,0,1,100
850830.0,2070,13241,1270,3,2.5,1.5,9,4,0,0,800,1.2,0.15633260327769805,12394.333333333334,423.3333333333333,1910,0.0,1,0,1,10
555000.0,1980,3478,1440,3,2.0,1.5,7,3,0,0,540,1.5,0.5692926969522715,2518.0,480.0,1929,0.0,3,0,1,30
699950.0,2190,107593,2190,3,2.25,2.0,8,3,0,0,0,1.3333333333333333,0.020354484027771323,106498.0,730.0,1983,0.0,9,0,1,90
1090000.0,2920,8113,2920,3,2.5,2.0,8,2,0,0,0,1.2,0.3599161839023789,6653.0,973.3333333333334,1950,2010.0,5,1,9,10
290000.0,1210,33919,1210,3,1.0,1.0,7,2,0,0,0,3.0,0.0356732214982753,32709.0,403.3333333333333,1954,0.0,6,0,1,60
375000.0,2340,10005,1460,3,2.5,1.0,8,3,0,0,880,1.2,0.23388305847076463,8545.0,486.6666666666667,1978,0.0,8,0,1,80
460000.0,1670,4005,1170,3,1.0,1.5,7,3,0,0,500,3.0,0.41697877652933835,3225.0,390.0,1939,0.0,4,0,1,40
188500.0,1240,2493,1240,2,1.75,1.0,8,3,0,0,0,1.1428571428571428,0.49739269955876453,1253.0,620.0,1985,0.0,9,0,1,90
680000.0,3140,28037,3140,4,2.5,2.0,10,3,0,0,0,1.6,0.11199486392980704,26467.0,785.0,1991,0.0,10,0,1,100
470000.0,2030,12342,2030,5,1.75,2.0,7,3,0,0,0,2.857142857142857,0.16447901474639443,11327.0,406.0,1942,0.0,5,0,1,50
597750.0,2310,9624,2310,4,2.5,2.0,8,2,0,0,0,1.6,0.24002493765586036,8469.0,577.5,1984,0.0,9,0,1,90
570000.0,1260,3328,700,3,1.75,1.0,6,4,0,0,560,1.7142857142857142,0.3786057692307692,2628.0,233.33333333333334,1905,0.0,1,0,1,10
272500.0,1540,12600,1160,3,1.75,1.0,7,3,0,0,0,1.7142857142857142,0.12222222222222222,11060.0,513.3333333333334,1980,0.0,8,0,1,80
329950.0,2080,5969,1080,3,1.75,1.0,7,2,2,0,1000,1.7142857142857142,0.3484670799128832,4889.0,360.0,1971,0.0,8,0,1,80
480000.0,3230,16171,2520,4,2.5,2.0,9,2,0,0,710,1.6,0.19974027580236225,14911.0,630.0,2001,0.0,11,0,1,110
740500.0,4380,6350,2780,3,3.5,2.0,8,2,0,0,0,0.8571428571428571,0.6897637795275591,4160.0,1460.0,1900,0.0,1,0,1,10
518500.0,1590,1102,1590,3,3.5,3.0,8,2,0,0,0,0.8571428571428571,1.442831215970962,572.0,530.0,2010,0.0,11,0,1,110
205425.0,880,6780,880,2,1.0,1.0,6,3,0,0,0,2.0,0.12979351032448377,5900.0,440.0,1945,0.0,5,0,1,50
171800.0,1570,9600,1570,4,2.0,1.0,6,2,0,0,0,2.0,0.16354166666666667,8030.0,392.5,1950,0.0,5,0,1,50
535000.0,1610,2982,1610,4,1.0,1.5,7,3,0,0,0,4.0,0.539906103286385,1908.6666666666667,402.5,1925,0.0,3,0,1,30
660000.0,2400,6474,1560,3,2.5,1.0,8,2,2,0,840,1.2,0.3707136237256719,4914.0,520.0,1964,0.0,7,0,1,70
391500.0,1450,9132,1450,3,2.0,1.0,7,2,0,0,0,1.5,0.15878230398598336,7682.0,483.3333333333333,1987,0.0,9,0,1,90
395000.0,770,6000,770,2,1.0,1.0,6,2,0,0,0,2.0,0.12833333333333333,5230.0,385.0,1953,0.0,6,0,1,60
445000.0,2100,4400,1720,4,1.75,1.5,7,4,0,0,380,2.2857142857142856,0.4772727272727273,3253.333333333333,430.0,1924,0.0,3,0,1,30
770000.0,2910,10204,2910,3,2.25,2.0,9,2,0,0,0,1.3333333333333333,0.28518228145825164,8749.0,970.0,1990,0.0,9,0,1,90
1450000.0,2750,17789,1980,4,2.75,1.5,8,2,0,0,770,1.4545454545454546,0.15458991511608297,16469.0,495.0,1914,1992.0,2,1,8,6
445000.0,2100,8201,1620,3,2.25,1.0,8,2,2,0,480,1.3333333333333333,0.25606633337397877,6581.0,540.0,1967,0.0,7,0,1,70
260000.0,2160,8811,1360,4,2.25,1.0,8,2,0,0,800,1.7777777777777777,0.24514811031664965,7451.0,340.0,1978,0.0,8,0,1,80
822500.0,2320,4960,1720,5,3.5,2.0,7,4,0,0,600,1.4285714285714286,0.46774193548387094,4100.0,344.0,1926,0.0,3,0,1,30
430000.0,2070,4310,2070,4,2.5,2.0,7,2,0,0,0,1.6,0.4802784222737819,3275.0,517.5,2004,0.0,11,0,1,110
212000.0,1060,7875,1060,3,1.75,1.0,7,3,0,0,0,1.7142857142857142,0.1346031746031746,6815.0,353.3333333333333,1986,0.0,9,0,1,90
660500.0,2010,9603,1440,4,2.25,1.0,8,2,0,0,570,1.7777777777777777,0.2093095907528897,8163.0,360.0,1986,0.0,9,0,1,90
784000.0,3950,111078,2460,3,3.5,1.5,9,2,0,0,1490,0.8571428571428571,0.03556059705792326,109438.0,820.0,1989,0.0,9,0,1,90
453246.0,2010,2287,1390,3,2.5,2.0,8,2,0,0,620,1.2,0.8788806296458243,1592.0,463.3333333333333,2014,0.0,12,0,1,120
675000.0,2140,2278,2140,4,3.5,3.0,9,2,0,0,0,1.1428571428571428,0.9394205443371378,1564.6666666666665,535.0,2005,0.0,11,0,1,110
199000.0,1320,17390,1320,3,1.75,1.0,7,3,0,0,0,1.7142857142857142,0.07590569292696953,16070.0,440.0,1956,0.0,6,0,1,60
220000.0,2020,7840,1010,4,1.75,1.0,7,2,0,0,1010,2.2857142857142856,0.2576530612244898,6830.0,252.5,1968,0.0,7,0,1,70
452000.0,2590,10002,1340,4,2.25,1.0,8,3,0,0,1250,1.7777777777777777,0.2589482103579284,8662.0,335.0,1968,0.0,7,0,1,70
382500.0,1190,4440,1190,2,1.0,1.0,6,2,0,0,0,2.0,0.268018018018018,3250.0,595.0,1981,0.0,9,0,1,90
519950.0,1170,1249,1170,3,2.25,3.0,8,2,0,0,0,1.3333333333333333,0.9367493995196157,859.0,390.0,2014,0.0,12,0,1,120
665000.0,1110,3200,1110,2,1.0,1.0,7,2,0,0,0,2.0,0.346875,2090.0,555.0,1925,0.0,3,0,1,30
527700.0,2820,9375,1550,5,2.5,1.0,8,3,0,0,1270,2.0,0.3008,7825.0,310.0,1968,0.0,7,0,1,70
205000.0,1610,8579,1010,3,1.0,1.0,7,3,0,0,600,3.0,0.1876675603217158,7569.0,336.6666666666667,1962,0.0,7,0,1,70
420000.0,1060,8097,940,3,1.0,1.0,7,3,0,0,120,3.0,0.13091268371001605,7157.0,313.3333333333333,1923,0.0,3,0,1,30
500000.0,2030,8517,1380,4,2.25,1.0,8,3,0,0,650,1.7777777777777777,0.23834683574028415,7137.0,345.0,1961,0.0,7,0,1,70
921500.0,3670,315374,3670,4,2.5,2.0,9,3,0,0,0,1.6,0.011636977049471421,313539.0,917.5,1994,0.0,10,0,1,100
890000.0,2550,4000,2370,4,1.0,2.0,8,2,0,0,180,4.0,0.6375,2815.0,592.5,1905,0.0,1,0,1,10
430000.0,2420,60984,2420,2,2.5,2.0,7,2,0,0,0,0.8,0.03968253968253968,59774.0,1210.0,2007,0.0,11,0,1,110
258000.0,2260,12500,1130,5,2.0,1.0,8,3,0,0,1130,2.5,0.1808,11370.0,226.0,1960,0.0,6,0,1,60
511000.0,1430,3455,980,3,1.0,1.0,7,2,0,0,450,3.0,0.41389290882778584,2475.0,326.6666666666667,1947,0.0,5,0,1,50
532170.0,1360,3090,1360,3,2.0,2.0,8,2,0,0,0,1.5,0.4401294498381877,2410.0,453.3333333333333,1990,0.0,9,0,1,90
560000.0,1110,5000,1110,3,1.0,1.5,7,2,0,0,0,3.0,0.222,4260.0,370.0,1947,0.0,5,0,1,50
282950.0,1250,8200,1250,3,1.0,1.0,7,3,0,0,0,3.0,0.1524390243902439,6950.0,416.6666666666667,1954,0.0,6,0,1,60
2250000.0,5180,19850,3540,4,3.25,2.0,12,2,3,0,1640,1.2307692307692308,0.2609571788413098,18080.0,885.0,2006,0.0,11,0,1,110
350000.0,700,5100,700,1,1.0,1.0,7,2,0,0,0,1.0,0.13725490196078433,4400.0,700.0,1942,0.0,5,0,1,50
215000.0,1180,7669,1180,3,1.0,1.0,7,3,0,0,0,3.0,0.1538662146303299,6489.0,393.3333333333333,1967,0.0,7,0,1,70
650000.0,3960,25245,2500,5,3.5,2.0,9,2,0,0,1460,1.4285714285714286,0.1568627450980392,23995.0,500.0,1996,0.0,10,0,1,100
320000.0,2640,7500,1620,4,2.75,1.0,8,2,0,0,1020,1.4545454545454546,0.352,5880.0,405.0,1967,0.0,7,0,1,70
247000.0,1270,7198,1270,3,2.0,1.5,7,2,0,0,0,1.5,0.1764378994165046,6351.333333333333,423.3333333333333,1916,2013.0,2,1,10,2
320000.0,1760,11180,1760,4,1.75,1.0,8,3,0,0,0,2.2857142857142856,0.15742397137745975,9420.0,440.0,1968,0.0,7,0,1,70
255000.0,2060,8632,1030,5,2.25,1.0,7,2,0,0,1030,2.2222222222222223,0.2386468952734013,7602.0,206.0,1962,0.0,7,0,1,70
438000.0,1780,9660,1780,3,1.75,1.0,7,2,0,0,0,1.7142857142857142,0.18426501035196688,7880.0,593.3333333333334,1962,0.0,7,0,1,70
900000.0,3400,16603,3400,3,2.5,2.0,10,2,0,0,0,1.2,0.20478226826477142,14903.0,1133.3333333333333,2000,0.0,10,0,1,100
441000.0,1910,7280,1160,3,2.75,1.0,7,2,0,0,750,1.0909090909090908,0.2623626373626374,6120.0,386.6666666666667,1979,0.0,8,0,1,80
420000.0,2020,38332,1010,3,2.0,1.0,7,3,0,0,1010,1.5,0.052697485129917565,37322.0,336.6666666666667,1975,0.0,8,0,1,80
370000.0,1580,7000,1180,3,1.75,1.0,7,2,0,0,400,1.7142857142857142,0.2257142857142857,5820.0,393.3333333333333,1976,0.0,8,0,1,80
269950.0,1340,7250,700,2,1.75,1.0,5,4,0,0,640,1.1428571428571428,0.18482758620689654,6550.0,350.0,1949,0.0,5,0,1,50
807100.0,2680,4499,2680,4,2.5,2.0,9,2,0,0,0,1.6,0.5956879306512558,3159.0,670.0,1999,0.0,10,0,1,100
653000.0,2680,9750,1610,3,2.5,1.0,8,3,0,0,1070,1.2,0.27487179487179486,8140.0,536.6666666666666,1979,0.0,8,0,1,80
371500.0,1370,8336,1370,3,2.0,1.0,7,4,0,0,0,1.5,0.16434740882917467,6966.0,456.6666666666667,1964,0.0,7,0,1,70
284000.0,1560,21000,1560,3,1.75,1.0,7,2,0,0,0,1.7142857142857142,0.07428571428571429,19440.0,520.0,1954,0.0,6,0,1,60
272000.0,2160,7140,1670,3,1.75,1.0,7,3,0,0,490,1.7142857142857142,0.3025210084033613,5470.0,556.6666666666666,1978,0.0,8,0,1,80
313000.0,1340,7912,1340,3,1.5,1.5,7,2,0,0,0,2.0,0.16936299292214357,7018.666666666667,446.6666666666667,1955,0.0,6,0,1,60
917500.0,3880,35003,2570,4,2.5,2.0,10,2,0,0,1310,1.6,0.11084764163071736,33718.0,642.5,1984,0.0,9,0,1,90
673000.0,2590,8190,2590,4,2.25,2.0,8,3,0,0,0,1.7777777777777777,0.3162393162393162,6895.0,647.5,1980,0.0,8,0,1,80
425000.0,1120,1100,820,3,2.5,2.0,8,2,0,0,300,1.2,1.018181818181818,690.0,273.3333333333333,2008,0.0,11,0,1,110
399950.0,1970,5400,1320,5,2.75,1.0,7,2,0,0,650,1.8181818181818181,0.3648148148148148,4080.0,264.0,1986,0.0,9,0,1,90
385000.0,1220,4800,1220,3,1.0,1.0,6,2,0,0,0,3.0,0.25416666666666665,3580.0,406.6666666666667,1901,0.0,1,0,1,10
269950.0,1950,7560,1320,3,1.5,1.0,7,3,2,0,630,2.0,0.25793650793650796,6240.0,440.0,1975,0.0,8,0,1,80
330000.0,1350,8220,1060,2,1.0,1.0,7,2,0,0,290,2.0,0.16423357664233576,7160.0,530.0,1949,0.0,5,0,1,50
260000.0,1670,5797,1670,3,2.5,2.0,7,2,0,0,0,1.2,0.2880800414007245,4962.0,556.6666666666666,1988,0.0,9,0,1,90
470000.0,2380,5125,1680,4,3.0,1.5,7,3,0,0,700,1.3333333333333333,0.46439024390243905,4005.0,420.0,1925,0.0,3,0,1,30
589000.0,2440,9600,2440,4,3.0,2.0,7,4,0,0,0,1.3333333333333333,0.25416666666666665,8380.0,610.0,1961,0.0,7,0,1,70
163500.0,1050,3419,1050,2,1.5,2.0,7,2,0,0,0,1.3333333333333333,0.30710734132787365,2894.0,525.0,1996,0.0,10,0,1,100
